Ticker,Company,Sector,Region,Manual_Rating,Default_Event,ReportDate,Year,TotalAssets,TotalLiabilities,TotalEquity,TotalDebt,Cash,Revenue,EBITDA,EBIT,NetIncome,InterestExpense,OperatingCashFlow,MarketCap,SharePrice,Return_1Y,Volatility_1Y,ROA,ROE,NetMargin,EBITDAMargin,DebtToEquity,DebtToAssets,InterestCoverage,OCF_to_Debt,CurrentRatio,MarketCap_to_Assets,X1,X2,X3,X4,Z_Score,O_Score,ROA_Lag1,DE_Lag1,Slope_Leverage,default_within_1y,PD_Logistic,PD_RF,PD_XGB
ABBV,AbbVie,Healthcare,US,A-,0,2023-12-31,2023,134711000000.0,124314000000.0,10360000000.0,59385000000.0,12814000000.0,54318000000.0,17172000000.0,8474000000.0,4863000000.0,2224000000.0,22839000000.0,263346095159.9565,144.45388793945312,-0.0070792927566596,0.1961534813884203,0.0360995018966528,0.4694015444015443,0.0895283331492323,0.3161382966972274,5.732142857142856,0.4408325971895391,3.810251798561149,0.3845920687042182,1.0836349888186367,1.954896743101577,0.0769053752106361,0.0629050337388928,2.1183945103524664,0.4032187423447231,1.9741285101473127,4.505801307985243,0.0852707035049169,3.667033731308682,-0.0149939220280683,0.0,0.03589961627158895,0.0,0.001259191
ABBV,AbbVie,Healthcare,US,A-,0,2024-12-31,2024,135161000000.0,131797000000.0,3325000000.0,67144000000.0,5524000000.0,56334000000.0,14910000000.0,6524000000.0,4278000000.0,2808000000.0,18806000000.0,311823820187.3181,170.2471923828125,0.1427919418322576,0.2369579693971081,0.0316511419714266,1.286616541353383,0.0759399297049739,0.2646714240068165,20.19368421052631,0.4967705181228313,2.3233618233618225,0.2800845943047778,1.025524101459062,2.307054699116743,0.024600291504206,0.0482683614356212,2.3659401973286047,0.4167918260444951,2.025161886984255,4.780602392702036,0.0360995018966528,5.732142857142856,0.0559379209332921,0.0,0.005344593804541015,0.0,0.0011834404
ADANIENT.NS,Adani Enterprises,Diverse,IN,A,0,2022-03-31,2022,1017601900000.0,748318200000.0,222565100000.0,416040300000.0,9122300000.0,693043600000.0,41599600000.0,29121800000.0,7765600000.0,19601300000.0,13852800000.0,2281519323396.1694,2011.1612548828125,0.8208511877053171,0.4426329445555105,0.0076312750595296,0.0348913643693463,0.0112050670405152,0.0600245063946914,1.869297118011764,0.4088438710658854,1.4857075806196527,0.0332967743749824,1.3598518651557585,2.242054897299395,0.2187152952446334,0.0286180676352903,3.048862533874185,0.6810557252300727,2.867271223044602,3.653977257707557,0.0,0.0,0.4088438710658854,0.0,0.0006940238766851291,0.0,0.002335288
ADANIENT.NS,Adani Enterprises,Diverse,IN,A,0,2023-03-31,2023,1414878200000.0,1035977700000.0,330510100000.0,530126000000.0,18823300000.0,1273896500000.0,86774300000.0,62412900000.0,24639800000.0,30033700000.0,176264600000.0,2055508217667.684,1748.0521240234375,-0.1431158058756229,0.7167806605921768,0.0174147852444118,0.0745508231064648,0.0193420737084998,0.0681172293039505,1.6039630861507712,0.3746796013960777,2.0780956059359985,0.3324956708405172,1.3657419459897642,1.45278103632361,0.2335961498311303,0.0441118535857008,1.9841239996456332,0.9003577127699048,2.5167166091874544,3.608769362620754,0.0076312750595296,1.869297118011764,-0.0341642696698076,0.0,0.010439909086948406,0.0,0.0013919869
ADANIENT.NS,Adani Enterprises,Diverse,IN,A,0,2024-03-31,2024,1607318500000.0,1165455600000.0,390760900000.0,653101500000.0,23065500000.0,963161500000.0,116865200000.0,86443700000.0,32407800000.0,37194600000.0,103121900000.0,3756090657918.638,3194.26708984375,0.8624407538834129,0.432014141692158,0.0201626497797418,0.0829351145419104,0.0336473166753446,0.1213349993744559,1.6713583677384305,0.4063298593278183,2.324092744645728,0.1578956716528747,1.3791331904879087,2.336867682365777,0.2431135459462452,0.0537813134111254,3.2228517825292,0.5992349991616471,3.002160658071376,3.564977694215552,0.0174147852444118,1.6039630861507712,0.0316502579317405,0.0,0.005605386138501084,0.0,0.0020550212
ADANIENT.NS,Adani Enterprises,Diverse,IN,A,0,2025-03-31,2025,1981355400000.0,1416650900000.0,503139700000.0,918191700000.0,31057800000.0,977110800000.0,195776700000.0,153663400000.0,70990000000.0,48876000000.0,45131000000.0,3084691950627.8184,2591.065673828125,-0.2025572106511798,0.4889513755085424,0.035829008768442,0.1410940142469377,0.072652968322528,0.2003628452372034,1.8249239724076636,0.4634159525343106,3.1439438579261805,0.0491520452646217,1.398619377575661,1.5568594865049543,0.2539371280891858,0.0775546880685817,2.1774538459883224,0.4931527175790875,2.360280049505424,3.467467017779849,0.0201626497797418,1.6713583677384305,0.0570860932064922,0.0,0.008247995454325398,0.0,0.0011076477
ADANIGREEN.NS,Adani Green,Energy,IN,A-,0,2022-03-31,2022,591670000000.0,565530000000.0,26140000000.0,528320000000.0,5670000000.0,51330000000.0,35800000000.0,27310000000.0,4890000000.0,21780000000.0,31270000000.0,2994618065548.115,1914.699951171875,0.6505321930774386,0.4117356271817334,0.0082647421704666,0.1870696250956388,0.0952659263588544,0.6974478862263783,20.211170619739864,0.8929301806750385,1.253902662993572,0.0591876135675348,1.0462221279154067,5.061297793614878,0.0441800327885476,0.0461574864366961,5.295241747649312,0.0867544408200517,3.469235233996993,4.754305609545862,0.0,0.0,0.8929301806750385,0.0,0.001974255923112207,0.0,0.0021243577
ADANIGREEN.NS,Adani Green,Energy,IN,A-,0,2023-03-31,2023,673610000000.0,600110000000.0,73040000000.0,542240000000.0,10020000000.0,77750000000.0,53610000000.0,40610000000.0,9740000000.0,26350000000.0,72650000000.0,1395770256662.368,881.1500244140625,-0.5469898537484548,0.6738832154496656,0.0144594052938644,0.1333515881708653,0.1252733118971061,0.6895176848874598,7.423877327491786,0.8049761731565743,1.5411764705882354,0.1339812629094128,1.122477545783273,2.072074726714817,0.108430694318671,0.0602871097519336,2.325857353922394,0.1154228708006116,1.840001578517834,4.411053873903297,0.0082647421704666,20.211170619739864,-0.0879540075184641,0.0,0.03250187633119856,0.0,0.0013860079
ADANIGREEN.NS,Adani Green,Energy,IN,A-,0,2024-03-31,2024,885380000000.0,710900000000.0,106420000000.0,648580000000.0,16080000000.0,92200000000.0,77630000000.0,58600000000.0,11000000000.0,41890000000.0,77130000000.0,2906937240674.368,1835.1500244140625,1.1913547049544777,0.4868427041725637,0.0124240439133479,0.1033640293177974,0.1193058568329718,0.8419739696312365,6.094531103176095,0.7325442183017461,1.398901885891621,0.1189213358413765,1.2454353636235758,3.28326508468044,0.1201969775689534,0.0661862703020172,4.089094444611575,0.1041360771646073,2.9202438090109526,3.977388240077706,0.0144594052938644,7.423877327491786,-0.0724319548548282,0.0,0.23548714709078925,0.0,0.0022601988
ADANIGREEN.NS,Adani Green,Energy,IN,A-,0,2025-03-31,2025,1113980000000.0,888250000000.0,121370000000.0,800400000000.0,22120000000.0,112120000000.0,95500000000.0,70520000000.0,14440000000.0,48370000000.0,83640000000.0,1703864573633.368,1075.6500244140625,-0.4303606436479157,0.5824485011062138,0.0129625307456148,0.1189750350168905,0.1287905815198002,0.8517659650374598,6.5947103897173935,0.7185048205533313,1.457928468058714,0.1044977511244377,1.254128905150577,1.5295288727206664,0.1089516867448248,0.0633045476579471,1.9182263705413656,0.1006481265372807,1.5912309802271156,3.9479434101150823,0.0124240439133479,6.094531103176095,-0.0140393977484147,0.0,0.339891751814836,0.0,0.0013860079
ADANIPORTS.NS,Adani Ports,Infrastructure,IN,AA,0,2022-03-31,2022,996858200000.0,573048300000.0,419882200000.0,473536300000.0,86530200000.0,169790800000.0,113463400000.0,82470400000.0,48860300000.0,25299000000.0,104201400000.0,1598632302136.4502,756.79443359375,0.0589119544137315,0.3917837113475772,0.0490142931060806,0.1163666857037521,0.2877676528999215,0.6682541103522688,1.1277836974275166,0.4750287453120213,3.259828451717459,0.2200494449950299,1.739570992532392,1.6036707147881717,0.4212055435768096,0.0827303221260556,2.7896990570191904,0.1703259300068956,2.622602079526565,2.727229008097641,0.0,0.0,0.4750287453120213,0.0,0.004095012035606066,0.0,0.0011834404
ADANIPORTS.NS,Adani Ports,Infrastructure,IN,AA,0,2023-03-31,2023,1147630900000.0,678461100000.0,455559200000.0,524428400000.0,11211100000.0,208519100000.0,114686600000.0,80439500000.0,53088500000.0,25570600000.0,118995000000.0,1343547489335.1406,621.9727172851562,-0.1902290155193375,0.4769726022385314,0.0462592110407623,0.1165347994289216,0.2545977802513055,0.5500052513175052,1.1511750832822605,0.4569660855245358,3.1457807012741195,0.2269041874925156,1.6915205602797272,1.1707139371509956,0.3969561990706245,0.0700917864794334,1.980286694896937,0.181695264566334,2.077517615771376,2.8171426893437603,0.0490142931060806,1.1277836974275166,-0.0180626597874855,0.0,0.07025921248471693,0.0,0.001259191
ADANIPORTS.NS,Adani Ports,Infrastructure,IN,AA,0,2024-03-31,2024,1189178700000.0,643748700000.0,529447700000.0,491666600000.0,15757300000.0,267105600000.0,166937000000.0,128052400000.0,81106400000.0,27115100000.0,150175800000.0,2872225373002.1484,1329.6484375,1.1517535762042188,0.3219233276174716,0.0682037106786389,0.153190579541662,0.3036491934276181,0.6249850246494271,0.9286405437213155,0.4134505604582389,4.722549428178395,0.3054423465006571,1.8472716139077248,2.4153017313563963,0.4452213111452467,0.1076813770714191,4.461718327356853,0.224613508465969,3.79125862259006,2.502083412694829,0.0462592110407623,1.1511750832822605,-0.0435155250662968,0.0,0.035612829553735764,0.0,0.0023848622
ADANIPORTS.NS,Adani Ports,Infrastructure,IN,AA,0,2025-03-31,2025,1353322300000.0,703588900000.0,624353900000.0,513048200000.0,34063200000.0,304753300000.0,200952300000.0,157163000000.0,110923100000.0,26866800000.0,172262800000.0,2619385486724.577,1212.6004638671875,-0.110598187947387,0.4357679979635989,0.0819635499984002,0.1776606184409195,0.3639766985295975,0.659393351934171,0.8217265880776912,0.3791027458869184,5.849710423273334,0.3357633844149536,1.9234560124527265,1.935522297034917,0.4613490075497906,0.1161312423507689,3.722891999468122,0.2251890033881803,3.39577611188634,2.3535969221818034,0.0682037106786389,0.9286405437213155,-0.0343478145713205,0.0,0.06388778618836795,0.0,0.0013772184
ADBE,Adobe,Technology,US,A+,0,2021-11-30,2021,27241000000.0,12444000000.0,14797000000.0,4673000000.0,3844000000.0,15785000000.0,6606000000.0,5818000000.0,4822000000.0,113000000.0,7230000000.0,413181484130.8594,687.489990234375,0.4368507711672764,0.2432400703691074,0.1770125913145626,0.3258768669324863,0.3054798859676908,0.4184985745961355,0.3158072582280191,0.1715428949010682,51.48672566371636,1.5471859619088375,2.1890871102539373,15.167632764247251,0.5431885760434639,0.2135751257295987,33.20326937727896,0.5794574354832789,21.858043268010483,1.7530193458389929,0.0,0.0,0.0,0.0,0.0004392391904464423,0.0,0.0024204913
ADBE,Adobe,Technology,US,A+,0,2022-11-30,2022,27165000000.0,13114000000.0,14051000000.0,4633000000.0,4236000000.0,17606000000.0,6976000000.0,6120000000.0,4756000000.0,112000000.0,7838000000.0,196394779266.35745,326.7799987792969,-0.5121594227223002,0.4699157255728979,0.1750782256580158,0.3384812468863425,0.2701351811882312,0.3962285584459843,0.3297274215358337,0.1705503405116878,54.642857142856656,1.6917763867904163,2.0714503583956074,7.229699218345572,0.5172464568378428,0.225289895085588,14.975963036934376,0.64811338118903,10.997843605337508,1.8885330388367385,0.1770125913145626,0.3158072582280191,-0.0009925543893804,0.0,0.01205250033804974,0.0,0.0015815008
ADBE,Adobe,Technology,US,A+,0,2023-11-30,2023,29779000000.0,13261000000.0,16518000000.0,4080000000.0,7141000000.0,19409000000.0,7784000000.0,6912000000.0,5428000000.0,113000000.0,7302000000.0,371051398803.7109,617.3900146484375,0.7898994803526884,0.3181358256831973,0.1822761006078108,0.3286112120111393,0.2796640733680251,0.4010510587871606,0.2470032691609153,0.1370093018570133,61.16814159291982,1.7897058823529408,2.2456074202548826,12.460169878226631,0.5546861882534672,0.2321098760871755,27.9806499361821,0.6517680244467577,18.871744003147857,1.6797407569092315,0.1750782256580158,0.3297274215358337,-0.0335410386546745,0.0,0.0063049159220035815,0.0,0.0034216177
ADBE,Adobe,Technology,US,A+,0,2024-11-30,2024,30230000000.0,16125000000.0,14105000000.0,6056000000.0,7613000000.0,21505000000.0,7957000000.0,7100000000.0,5560000000.0,169000000.0,8056000000.0,310073925598.14453,515.9299926757812,-0.1576240185563945,0.3444410412802141,0.1839232550446576,0.3941864587025876,0.2585445245291792,0.3700069751220646,0.4293512938674228,0.2003307972213033,42.01183431952637,1.330250990752972,1.8747286821705424,10.257159298648512,0.4665894806483625,0.2348660271253721,19.22939073476865,0.711379424412835,13.583979131565789,2.115282831624214,0.1822761006078108,0.2470032691609153,0.06332149536429,0.0,0.005100175121943853,0.0,0.0014742622
AMC,AMC Entertainment,Consumer,US,CCC,1,2021-12-31,2021,10821500000.0,12611000000.0,-1789500000.0,10751400000.0,1592500000.0,2527900000.0,-396900000.0,-821900000.0,-1269100000.0,458100000.0,-614100000.0,33715657541.528656,289.3999938964844,12.65094261705857,3.534667028064712,-0.1172757935591184,0.7091925118748258,-0.5020372641322836,-0.1570077930297875,-6.008046940486173,0.993522154969274,-1.7941497489631044,-0.0571181427535018,0.8581000713662674,3.1156177555356144,-0.1653652451138936,-0.075950653791064,2.673511818375121,0.2335997782192856,1.3886314175971743,6.178653606246822,0.0,0.0,0.993522154969274,0.0,0.003826550400656025,0.05,0.07680401
AMC,AMC Entertainment,Consumer,US,CCC,1,2022-12-31,2022,9135600000.0,11760100000.0,-2624500000.0,10019600000.0,631500000.0,3911400000.0,-196400000.0,-592400000.0,-973600000.0,378700000.0,-628500000.0,5333075027.370842,40.70000076293945,-0.8503676442538991,1.1772345773584385,-0.1065720915977056,0.3709658982663366,-0.2489134325305516,-0.0502122002352098,-3.817717660506765,1.0967643066684178,-1.5642989173488209,-0.0627270549722543,0.7768301289955016,0.583768447323749,-0.2872827181575375,-0.0648452208940846,0.4534889182380117,0.4281492184421384,0.141514078645421,6.756129865580803,-0.1172757935591184,-6.008046940486173,0.1032421516991438,0.0,0.41987453439491523,0.0,0.023182444
AMC,AMC Entertainment,Consumer,US,CCC,1,2023-12-31,2023,9009200000.0,10857100000.0,-1847900000.0,9142300000.0,884300000.0,4812600000.0,383000000.0,18000000.0,-396600000.0,411200000.0,-215200000.0,1594715249.2196274,6.119999885559082,-0.844274809049161,1.1978211870677968,-0.044021666740665,0.21462200335516,-0.0824086772222914,0.0795827619166354,-4.947399751068783,1.0147737867957196,0.0437743190661477,-0.0235389344038152,0.8297980123605749,0.1770096400590093,-0.2051125516139057,0.0019979576432979,0.1468822474896268,0.5341872752297651,0.3827748220097375,6.157627758291524,-0.1065720915977056,-3.817717660506765,-0.0819905198726982,0.0,0.3245418275895471,0.029872252242799435,0.015378938
AMC,AMC Entertainment,Consumer,US,CCC,1,2024-12-31,2024,8247500000.0,10008000000.0,-1760500000.0,8276900000.0,632300000.0,4637200000.0,412700000.0,93200000.0,-352600000.0,443700000.0,-50800000.0,1645238665.9465885,3.9700000286102295,-0.3502455086974393,1.128180958625073,-0.0427523491967262,0.2002840102243681,-0.0760372638661261,0.0889976710083671,-4.701448452144279,1.003564716580782,0.2100518368266842,-0.0061375635805676,0.8240907274180654,0.1994833180899167,-0.2134586238254016,0.0113003940588056,0.1643923527124888,0.5622552288572294,0.4420315922882996,6.195550166717186,-0.044021666740665,-4.947399751068783,-0.0112090702149376,1.0,0.4480259532718265,0.049568191224452704,0.015378938
AMD,AMD,Technology,US,A-,0,2021-12-31,2021,12419000000.0,4922000000.0,7497000000.0,661000000.0,2535000000.0,16434000000.0,4166000000.0,3703000000.0,3162000000.0,34000000.0,3521000000.0,178824792480.46875,145.14999389648438,0.582706306242452,0.4260037332681898,0.2546098719703679,0.4217687074829931,0.1924059875867104,0.2534988438602896,0.0881686007736427,0.053224897334729,108.91176470587916,5.326777609682292,2.523161316537992,14.3992908028399,0.6036717932200659,0.2981721555680811,36.33173353930693,1.3232949512843222,24.830709340107227,1.2178114179885655,0.0,0.0,0.053224897334729,0.0,3.465568363707913e-05,0.0,0.003986172
AMD,AMD,Technology,US,A-,0,2022-12-31,2022,67580000000.0,12830000000.0,54750000000.0,2863000000.0,4835000000.0,23601000000.0,5534000000.0,1272000000.0,1320000000.0,88000000.0,3565000000.0,106546644477.84424,64.7699966430664,-0.5498957651821776,0.6110929839810626,0.0195324060372891,0.0241095890410958,0.0559298334816321,0.2344815897631456,0.0522922374429223,0.042364604912696,14.45454545454529,1.245197345441844,5.26734216679657,1.5766002438272304,0.81015093222847,0.0188221367268422,8.304492944492925,0.3492305415803492,6.366220478148847,0.8906481207457828,0.2546098719703679,0.0881686007736427,-0.0108602924220329,0.0,0.9053951538164862,0.01,0.003119666
AMD,AMD,Technology,US,A-,0,2023-12-31,2023,67885000000.0,11993000000.0,55892000000.0,3003000000.0,3933000000.0,22680000000.0,4149000000.0,598000000.0,854000000.0,106000000.0,1667000000.0,245142836090.0879,147.41000366210938,1.3025618774079455,0.4693961396618852,0.0125800986963246,0.0152794675445502,0.0376543209876543,0.1829365079365079,0.0537286194804265,0.0442365765633055,5.641509433962211,0.555111555111555,5.660385224714416,3.6111487970845975,0.8233335788465788,0.0088090152463725,20.44049329526289,0.334094424394196,13.615460446480853,0.8455918096781322,0.0195324060372891,0.0522922374429223,0.0018719716506095,0.0,0.12831984052171813,0.0,0.004777147
AMD,AMD,Technology,US,A-,0,2024-12-31,2024,69226000000.0,11658000000.0,57568000000.0,2212000000.0,3787000000.0,25785000000.0,5258000000.0,2081000000.0,1641000000.0,92000000.0,3041000000.0,205699204101.56247,122.44000244140624,-0.1164670167151895,0.476754991515234,0.0237049663421257,0.0285054196775986,0.0636416521233275,0.2039170060112468,0.0384241245136186,0.0319533123392944,22.61956521739106,1.3747739602169975,5.938068279293188,2.9714154234184047,0.8315950654378412,0.0300609597550053,17.644467670403365,0.3724756594343166,12.056271507393262,0.7709097737844163,0.0125800986963246,0.0537286194804265,-0.0122832642240111,0.0,0.19026507438707985,0.0,0.0028346733
AMGN,Amgen,Healthcare,US,A-,0,2021-12-31,2021,61165000000.0,54465000000.0,6700000000.0,33309000000.0,7989000000.0,25979000000.0,11296000000.0,7898000000.0,5893000000.0,1197000000.0,9261000000.0,111361767480.46877,199.4658203125,0.0154673951740682,0.1999633068510528,0.0963459494809122,0.87955223880597,0.2268370607028754,0.4348127333615613,4.971492537313432,0.5445761464890051,6.598162071846277,0.2780329640637665,1.123014780134031,1.8206779609330297,0.1095397694760075,0.1291261342270906,2.0446482599920826,0.4247363688383879,2.2090892911542457,4.163263304177225,0.0,0.0,0.5445761464890051,0.0,0.00037427669132771506,0.0,0.0011834404
AMGN,Amgen,Healthcare,US,A-,0,2022-12-31,2022,65121000000.0,61460000000.0,3661000000.0,38945000000.0,7629000000.0,26323000000.0,12169000000.0,8752000000.0,6552000000.0,1406000000.0,9721000000.0,127428080383.30078,238.62936401367188,0.2043190587856231,0.217414223311532,0.1006127055788455,1.7896749521988522,0.2489077992630019,0.4622953310792843,10.637803878721655,0.5980405706300579,6.224751066856326,0.2496084221337784,1.0595671981776766,1.956789367228709,0.056218424164248,0.1343959705778473,2.0733498272583923,0.4042167657130572,2.159195473972087,4.417069762442223,0.0963459494809122,4.971492537313432,0.0534644241410527,0.0,0.011009846561246454,0.0,0.0011834404
AMGN,Amgen,Healthcare,US,A-,0,2023-12-31,2023,97154000000.0,90922000000.0,6232000000.0,64613000000.0,10944000000.0,28190000000.0,14801000000.0,10730000000.0,6717000000.0,2875000000.0,8471000000.0,144964451733.39844,270.7591552734375,0.138936403929637,0.207660636640529,0.0691376577392593,1.077824133504493,0.2382759843916282,0.5250443419652359,10.367939666238764,0.6650575375177553,3.732173913043477,0.1311036478727191,1.0685422669980862,1.4921099669946525,0.064145583300739,0.1104432138666447,1.5943825667429052,0.2901578936533751,1.6882247394199326,4.471859110278527,0.1006127055788455,10.637803878721655,0.0670169668876974,0.0,0.011374970058742528,0.0,0.0011834404
